"tourney_name","link_name","surface","location","draw_size","tourney_level","tourney_date","match_num","p1_seed","p1_entry","p1_name","p1_rank","p1_rank_pts","p1_country","p1_birthdate","p1_age","p1_turned_pro","p1_wgt","p1_hgt","p1_hand","p1_backhand","p2_seed","p2_entry","p2_name","p2_rank","p2_rank_pts","p2_country","p2_birthdate","p2_age","p2_turned_pro","p2_wgt","p2_hgt","p2_hand","p2_backhand","score","best_of","round","minutes","p1_ace","p1_df","p1_svpt","p1_1stIn","p1_1stWon","p1_2ndWon","p1_SvGms","p1_bpSaved","p1_bpFaced","p2_ace","p2_df","p2_svpt","p2_1stIn","p2_1stWon","p2_2ndWon","p2_SvGms","p2_bpSaved","p2_bpFaced"
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,257,,,"Taylor Fritz",58,890,"USA",1997-10-28,21.45927447,2015,84,193,"R","Two-Handed",,,"Jo-Wilfried Tsonga",116,503,"FRA",1985-04-17,33.990417522,2004,91,188,"R","Two-Handed","6-4 2-0 (RET)",3,"Round of 64",57,1,3,47,23,15,8,6,5,8,8,0,38,18,13,13,6,1,2
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,256,,,"Pierre-Hugues Herbert",50,944,"FRA",1991-03-18,28.073921971,2010,75,188,"R","Two-Handed",,,"Fernando Verdasco",38,1155,"ESP",1983-11-15,35.411362081,2001,87,185,"L","Two-Handed","6-4 6-4",3,"Round of 64",92,2,5,61,38,28,7,10,1,4,7,1,62,34,30,13,10,0,1
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,255,,,"Martin Klizan",49,947,"SVK",1989-07-11,29.757700205,2007,85,191,"L","Two-Handed",,"Q","Federico Delbonis",74,721,"ARG",1990-10-05,28.5229295,2007,88,191,"L","Two-Handed","7-6(3) 7-5",3,"Round of 64",113,1,3,72,40,27,15,12,3,6,2,3,76,41,35,15,12,1,3
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,254,,,"Philipp Kohlschreiber",41,1070,"GER",1983-10-16,35.493497604,2001,70,178,"R","One-Handed",,"L","Taro Daniel",75,716,"JPN",1993-01-27,26.209445585,2010,76,191,"R","Two-Handed","6-1 6-3",3,"Round of 64",67,1,2,49,32,19,7,8,4,8,5,0,42,27,23,10,8,1,1
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,253,,,"Mikhail Kukushkin",44,1025,"KAZ",1987-12-26,31.299110198,2006,72,183,"R","Two-Handed",,,"Jeremy Chardy",42,1055,"FRA",1987-02-12,32.167008898,2005,75,188,"R","Two-Handed","6-3 6-4",3,"Round of 64",82,6,2,58,26,18,18,10,5,8,0,0,53,37,27,11,9,3,3
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,252,,,"Dusan Lajovic",48,950,"SRB",1990-06-30,28.788501027,2007,78,183,"R","One-Handed",,,"Malek Jaziri",65,782,"TUN",1984-01-20,35.230663929,2003,82,185,"R","Two-Handed","6-4 6-4",3,"Round of 64",88,2,0,60,36,24,14,10,3,5,4,2,64,42,31,14,10,5,5
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,251,,"W","Jaume Munar",60,854,"ESP",1997-05-05,21.941136208,2014,78,183,"R","Two-Handed",,"W","Lucas Catarina",556,7,"MON",1996-08-26,22.631074606,,80,185,"R","Two-Handed","6-0 6-3",3,"Round of 64",62,0,1,45,28,11,7,8,1,7,3,2,40,19,13,13,7,0,1
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,250,,,"Cameron Norrie",55,925,"GBR",1995-08-23,23.641341547,2017,82,188,"L","Two-Handed",,,"Adrian Mannarino",57,915,"FRA",1988-06-29,30.789869952,2004,70,180,"L","Two-Handed","6-4 6-3",3,"Round of 64",79,1,1,64,33,21,17,10,4,7,3,1,53,31,27,11,9,0,0
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,249,,,"Guido Pella",34,1240,"ARG",1990-05-17,28.908966461,2007,83,185,"L","Two-Handed",,,"Laslo Djere",32,1246,"SRB",1995-06-02,23.865845311,2013,80,185,"R","Two-Handed","6-7(2) 6-2 6-4",3,"Round of 64",145,3,1,100,62,46,16,15,5,9,2,4,94,64,46,18,15,3,4
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,248,,,"Gilles Simon",27,1340,"FRA",1984-12-27,34.29431896,2002,70,183,"R","Two-Handed",,"Q","Alexei Popyrin",119,486,"AUS",1999-08-05,19.690622861,,78,196,"R","Two-Handed","7-5 6-1",3,"Round of 64",83,2,4,56,37,26,8,9,3,5,2,4,57,30,20,7,10,3,9
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,247,,"Q","Lorenzo Sonego",103,573,"ITA",1995-05-11,23.926078029,,73,,"R","Two-Handed",,,"Andreas Seppi",47,970,"ITA",1984-02-21,35.143052704,2002,75,191,"R","Two-Handed","7-6(4) 6-4",3,"Round of 64",104,3,2,77,43,32,18,11,2,3,9,1,65,43,39,11,11,0,0
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,246,,,"Stan Wawrinka",36,1185,"SUI",1985-03-28,34.045174538,2002,81,183,"R","One-Handed",,,"Lucas Pouille",31,1275,"FRA",1994-02-23,25.136208077,2012,81,185,"R","Two-Handed","7-5 6-3",3,"Round of 64",75,1,3,55,22,14,19,10,2,5,7,3,59,28,24,19,11,5,6
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,245,,,"Andrey Rublev",92,654,"RUS",1997-10-20,21.481177276,2014,70,188,"R","Two-Handed",2,,"Ugo Humbert",63,819,"FRA",1998-06-26,20.79945243,,68,175,"L","Two-Handed","6-4 6-4",3,"2nd Round Qualifying",88,0,3,67,37,24,14,10,6,9,1,0,58,37,27,15,10,2,3
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,244,4,,"Juan Ignacio Londero",66,782,"ARG",1993-08-15,25.661875428,,70,180,"R","Two-Handed",,,"Thomas Fabbiano",94,648,"ITA",1989-05-26,29.883641342,2005,69,173,"R","Two-Handed","6-4 6-1",3,"2nd Round Qualifying",84,3,0,58,39,24,13,9,2,4,0,0,49,36,19,4,8,6,11
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,243,5,,"Aljaz Bedene",68,765,"SLO",1989-07-18,29.73853525,2008,72,183,"R","Two-Handed",8,,"Taro Daniel",75,716,"JPN",1993-01-27,26.209445585,2010,76,191,"R","Two-Handed","7-6(5) 6-3",3,"2nd Round Qualifying",91,8,1,61,35,32,11,11,0,2,2,0,60,42,28,8,10,2,5
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,242,7,,"Federico Delbonis",74,721,"ARG",1990-10-05,28.5229295,2007,88,191,"L","Two-Handed",11,,"Albert Ramos-Vinolas",84,685,"ESP",1988-01-17,31.238877481,2007,80,188,"L","Two-Handed","7-5 6-0",3,"2nd Round Qualifying",78,2,1,47,33,22,10,9,1,3,1,0,57,41,21,4,9,7,13
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,241,,,"Guido Andreozzi",90,655,"ARG",1991-08-05,27.690622861,2010,77,183,"R","Two-Handed",,"W","Julian Ocleppo",,,"ITA",1997-08-01,21.700205339,,87,188,"R","Two-Handed","6-3 6-1",3,"2nd Round Qualifying",77,2,2,61,37,19,10,8,5,9,3,2,55,36,28,9,8,3,3
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,240,,,"Alexei Popyrin",119,486,"AUS",1999-08-05,19.690622861,,78,196,"R","Two-Handed",,,"Elias Ymer",114,509,"SWE",1996-04-10,23.008898015,2014,78,183,"R","Two-Handed","6-3 7-6(2)",3,"2nd Round Qualifying",101,2,2,69,34,25,15,11,4,8,1,1,79,51,26,12,10,8,13
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,239,,,"Lorenzo Sonego",103,573,"ITA",1995-05-11,23.926078029,,73,,"R","Two-Handed",,,"Marco Trungelliti",117,498,"ARG",1990-01-31,29.199178645,2008,78,180,"R","Two-Handed","(W/O)",3,"2nd Round Qualifying",,,,,,,,,,,,,,,,,,,
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,238,,,"Alexei Popyrin",119,486,"AUS",1999-08-05,19.690622861,,78,196,"R","Two-Handed",1,,"Leonardo Mayer",61,850,"ARG",1987-05-15,31.915126626,2003,80,191,"R","One-Handed","7-6(5) 2-6 7-6(2)",3,"1st Round Qualifying",510,3,13,114,63,47,25,16,8,10,4,5,101,60,43,23,16,1,5
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,237,2,,"Ugo Humbert",63,819,"FRA",1998-06-26,20.79945243,,68,175,"L","Two-Handed",,"W","Florent Diep",,,"FRA",1991-09-24,27.553730322,,80,191,"R","Unknown","3-6 7-5 6-3",3,"1st Round Qualifying",130,4,5,92,55,44,16,15,4,6,8,0,92,50,42,17,15,4,7
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,236,,,"Lorenzo Sonego",103,573,"ITA",1995-05-11,23.926078029,,73,,"R","Two-Handed",3,,"Yoshihito Nishioka",64,784,"JPN",1995-09-27,23.545516769,2014,64,170,"L","Two-Handed","6-2 4-6 6-0",3,"1st Round Qualifying",142,0,3,92,51,24,22,12,6,12,8,4,93,59,36,22,12,10,12
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,235,4,,"Juan Ignacio Londero",66,782,"ARG",1993-08-15,25.661875428,,70,180,"R","Two-Handed",,"W","Romain Arneodo",,,"MON",1992-08-04,26.691307324,,73,175,"R","Two-Handed","6-0 6-4",3,"1st Round Qualifying",61,2,1,38,22,17,11,8,0,1,2,1,47,29,15,8,8,5,10
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,234,5,,"Aljaz Bedene",68,765,"SLO",1989-07-18,29.73853525,2008,72,183,"R","Two-Handed",,"W","Hugo Nys",436,21,"FRA",1991-02-16,28.156057495,2010,78,185,"R","One-Handed","6-2 6-4",3,"1st Round Qualifying",81,4,2,59,31,21,15,9,3,5,1,0,63,35,18,12,9,9,14
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,233,,"W","Julian Ocleppo",,,"ITA",1997-08-01,21.700205339,,87,188,"R","Two-Handed",6,,"Mischa Zverev",72,726,"GER",1987-08-22,31.644079398,2005,88,191,"L","Two-Handed","7-6(2) 7-6(4)",3,"1st Round Qualifying",104,2,5,93,47,28,27,12,2,5,6,5,80,45,32,22,12,3,6
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,232,7,,"Federico Delbonis",74,721,"ARG",1990-10-05,28.5229295,2007,88,191,"L","Two-Handed",,,"Ilya Ivashka",109,535,"BLR",1994-02-24,25.133470226,2013,83,191,"R","Two-Handed","6-2 3-4 (RET)",3,"1st Round Qualifying",72,3,3,45,25,22,10,7,3,3,1,0,44,24,16,11,8,2,4
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,231,8,,"Taro Daniel",75,716,"JPN",1993-01-27,26.209445585,2010,76,191,"R","Two-Handed",,,"Yannick Maden",106,552,"GER",1989-10-28,29.45927447,2013,68,185,"R","Two-Handed","6-4 6-4",3,"1st Round Qualifying",108,3,0,72,44,24,13,10,6,11,2,2,66,37,24,14,10,5,8
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,230,,,"Guido Andreozzi",90,655,"ARG",1991-08-05,27.690622861,2010,77,183,"R","Two-Handed",9,,"Ernests Gulbis",78,707,"LAT",1988-08-30,30.620123203,2004,88,193,"R","Two-Handed","6-4 6-1",3,"1st Round Qualifying",68,1,2,41,27,20,9,8,1,2,4,6,57,28,18,9,9,3,8
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,229,,,"Andrey Rublev",92,654,"RUS",1997-10-20,21.481177276,2014,70,188,"R","Two-Handed",10,,"Bernard Tomic",79,704,"AUS",1992-10-21,26.477754962,2008,91,196,"R","Two-Handed","4-6 7-6(5) 7-6(6)",3,"1st Round Qualifying",123,9,7,128,73,58,21,17,14,18,17,0,101,61,44,22,17,4,7
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,228,11,,"Albert Ramos-Vinolas",84,685,"ESP",1988-01-17,31.238877481,2007,80,188,"L","Two-Handed",,,"Maximilian Marterer",100,594,"GER",1995-06-15,23.830253251,2015,84,191,"L","Two-Handed","6-2 6-2",3,"1st Round Qualifying",63,2,0,53,36,18,8,8,3,7,2,3,42,18,15,18,8,0,0
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,227,,,"Marco Trungelliti",117,498,"ARG",1990-01-31,29.199178645,2008,78,180,"R","Two-Handed",12,,"Peter Gojowczyk",87,655,"GER",1989-07-15,29.746748802,2006,83,188,"R","Two-Handed","6-4 6-2",3,"1st Round Qualifying",80,7,2,68,42,29,10,9,6,9,3,6,72,27,17,14,9,6,12
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,226,,,"Thomas Fabbiano",94,648,"ITA",1989-05-26,29.883641342,2005,69,173,"R","Two-Handed",13,,"Feliciano Lopez",88,655,"ESP",1981-09-20,37.563312799,1997,88,188,"L","One-Handed","3-6 6-4 6-2",3,"1st Round Qualifying",101,3,2,64,46,38,11,13,1,2,13,6,82,44,32,21,14,4,7
"Rolex Monte-Carlo Masters","Monte Carlo","Clay","Monte Carlo, Monaco",56,"CATEGORYSTAMPS_1000",2019-04-14,225,,,"Elias Ymer",114,509,"SWE",1996-04-10,23.008898015,2014,78,183,"R","Two-Handed",14,,"Miomir Kecmanovic",89,655,"SRB",1999-08-31,19.619438741,2017,75,183,"R","Two-Handed","6-1 6-3",3,"1st Round Qualifying",67,2,1,48,35,28,7,8,3,3,2,1,55,37,22,6,8,7,11
"Fayez Sarofim &amp; Co. U.S. Men&#39;s Clay Court Championship","Houston","Clay","Houston, United States",28,"CATEGORYSTAMPS_250",2019-04-08,300,,,"Christian Garin",73,726,"CHI",1996-05-30,22.855578371,2011,85,185,"R","Two-Handed",,,"Casper Ruud",94,645,"NOR",1998-12-22,20.292950034,2015,77,183,"R","Two-Handed","7-6(4) 4-6 6-3",3,"Final",149,3,3,99,64,41,21,15,7,10,4,1,105,69,48,20,16,8,11
"Fayez Sarofim &amp; Co. U.S. Men&#39;s Clay Court Championship","Houston","Clay","Houston, United States",28,"CATEGORYSTAMPS_250",2019-04-08,299,,,"Christian Garin",73,726,"CHI",1996-05-30,22.855578371,2011,85,185,"R","Two-Handed",8,,"Sam Querrey",71,735,"USA",1987-10-07,31.501711157,2006,95,198,"R","Two-Handed","7-6(2) 6-2",3,"Semifinals",83,7,7,81,38,25,18,10,9,12,5,1,59,35,28,14,10,3,4
